日期,用户ID,经度,纬度,车辆编号,距离,时间
本车合计,,,,云鸟25,59873,63
2015/10/01,O,116.282381,39.643378,一号货车9,0,0
2015/10/01,7558629730,116.237534,39.837307,一号货车9,29225,34
2015/10/01,12360630800,116.232752,39.847963,一号货车9,1486,3
2015/10/01,10610630700,116.232473,39.848943,一号货车9,110,1
2015/10/01,43523630200,116.249123,39.857395,一号货车9,1922,2
2015/10/01,30729631200,116.210674,39.844818,一号货车9,4394,11
本车合计,,,,一号货车9,37137,51
2015/10/01,O,116.282381,39.643378,富路通2,0,0
2015/10/01,15030631300,116.189735,39.930913,富路通2,38893,42
2015/10/01,14547631100,116.187381,39.928333,富路通2,641,4
2015/10/01,17902631400,116.187381,39.928333,富路通2,0,0
2015/10/01,51533631000,116.187381,39.928333,富路通2,0,0
2015/10/01,51948631000,116.187381,39.928333,富路通2,0,0
2015/10/01,19990630500,116.180438,39.933019,富路通2,1127,5
2015/10/01,37274630400,116.169962,39.933771,富路通2,2417,8
2015/10/01,57579630300,116.166675,39.935747,富路通2,754,6
2015/10/01,55283630100,116.160634,39.930131,富路通2,1348,4
2015/10/01,47544631400,116.162193,39.922504,富路通2,1098,2
本车合计,,,,富路通2,46278,71
2015/10/01,O,116.282381,39.643378,一号货车26,0,0
2015/10/01,28985629200,116.206604,39.823502,一号货车26,25516,31
2015/10/01,28790629500,116.207664,39.828796,一号货车26,720,2
2015/10/01,29346630200,116.207359,39.823421,一号货车26,675,1
2015/10/01,42923630900,116.206886,39.823097,一号货车26,44,1
2015/10/01,47296629100,116.206726,39.821243,一号货车26,204,1
2015/10/01,35208630300,116.199228,39.807943,一号货车26,2099,4
2015/10/01,27608629100,116.193198,39.807871,一号货车26,947,7
2015/10/01,27623631400,116.189748,39.808515,一号货车26,654,5
2015/10/01,27653630600,116.189748,39.808515,一号货车26,0,0
2015/10/01,27787631300,116.189362,39.806583,一号货车26,436,2
2015/10/01,27806631200,116.188774,39.807159,一号货车26,80,1
2015/10/01,27543629200,116.185512,39.805036,一号货车26,733,3
2015/10/01,32029631500,116.185512,39.805036,一号货车26,0,0
2015/10/01,32029631600,116.185512,39.805036,一号货车26,0,0
2015/10/01,33161631200,116.172821,39.819126,一号货车26,2399,10
本车合计,,,,一号货车26,34507,68
2015/10/01,O,116.282381,39.643378,施超,0,0
2015/10/01,38961630500,116.429534,39.915393,施超,40917,36
2015/10/01,10621630200,116.425217,39.91713,施超,1095,4
2015/10/01,26767630800,116.421432,39.917171,施超,362,2
2015/10/01,26767630900,116.421432,39.917171,施超,0,0
2015/10/01,6255631660,116.420578,39.917065,施超,73,1
2015/10/01,33561630500,116.420235,39.917061,施超,29,1
2015/10/01,23906630600,116.414848,39.921921,施超,1001,3
本车合计,,,,施超,43477,47
2015/10/01,O,116.282381,39.643378,富路通4,0,0
2015/10/01,2022630990,116.189426,39.89586,富路通4,41589,43
2015/10/01,49434629400,116.189426,39.89586,富路通4,0,0
2015/10/01,35989631500,116.193658,39.895984,富路通4,843,4
2015/10/01,11476631800,116.192017,39.9073,富路通4,1283,5
2015/10/01,12008629700,116.192017,39.9073,富路通4,0,0
2015/10/01,47514629500,116.210007,39.888847,富路通4,3362,11
2015/10/01,26571629000,116.210007,39.888847,富路通4,0,0
2015/10/01,40039630600,116.205994,39.88657,富路通4,1294,5
本车合计,,,,富路通4,48371,68
2015/10/01,O,116.282381,39.643378,玉君物流2,0,0
2015/10/01,31009630400,116.154743,39.64042,玉君物流2,16740,23
2015/10/01,37075630100,116.162284,39.668378,玉君物流2,5162,6
2015/10/01,58068630700,116.069794,39.675423,玉君物流2,10681,9
2015/10/01,40908629600,116.06971,39.672119,玉君物流2,366,1
2015/10/01,26909630600,116.067155,39.664995,玉君物流2,969,1
本车合计,,,,玉君物流2,33918,40
2015/10/01,O,116.282381,39.643378,一号货车23,0,0
2015/10/01,44701630300,116.339642,39.732981,一号货车23,14444,16
2015/10/01,47197631400,116.343575,39.737698,一号货车23,1242,2
2015/10/01,54548629000,116.334678,39.738005,一号货车23,792,1
2015/10/01,42202631000,116.33155,39.738307,一号货车23,533,3
2015/10/01,18532629400,116.331501,39.737469,一号货车23,534,3
2015/10/01,18119629300,116.328545,39.736179,一号货车23,602,3
2015/10/01,18119630100,116.328545,39.736179,一号货车23,0,0
2015/10/01,18119630600,116.328545,39.736179,一号货车23,0,0
2015/10/01,53883629100,116.326874,39.735176,一号货车23,184,2
2015/10/01,40872629900,116.33171,39.731699,一号货车23,1420,4
2015/10/01,40264629300,116.33646,39.72439,一号货车23,1639,3
2015/10/01,41796630300,116.339385,39.725045,一号货车23,874,2
2015/10/01,41796630400,116.339385,39.725045,一号货车23,0,0
2015/10/01,41796631000,116.339385,39.725045,一号货车23,0,0
2015/10/01,46269630900,116.350259,39.732532,一号货车23,1915,11
2015/10/01,46269630400,116.350259,39.732532,一号货车23,0,0
2015/10/01,5774631480,116.551888,39.757283,一号货车23,19680,30
本车合计,,,,一号货车23,43859,80
2015/10/01,O,116.282381,39.643378,云鸟33,0,0
2015/10/01,2471629830,116.418999,39.910599,云鸟33,40016,36
2015/10/01,17388629500,116.418182,39.91164,云鸟33,290,6
2015/10/01,2629630520,116.421341,39.911526,云鸟33,482,2
2015/10/01,47609631500,116.420273,39.911598,云鸟33,90,1
2015/10/01,2607631330,116.422157,39.912189,云鸟33,753,5
2015/10/01,56475629500,116.422347,39.912322,云鸟33,16,1
2015/10/01,2638631770,116.426483,39.912197,云鸟33,405,1
2015/10/01,2638631810,116.426483,39.912197,云鸟33,0,0
2015/10/01,20320630100,116.430931,39.911728,云鸟33,711,4
本车合计,,,,云鸟33,42763,56
全天合计,,,,车辆数：231,11910583,
